"Time of Day","Process Name","PID","Operation","Path","Result","Detail","User","Session","Description","Command Line"
"1:34:32.3044304","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{04731B67-D933-450A-90E6-4ACD2E9408FE}\InProcServer32","NAME NOT FOUND","Desired Access: Query Value","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:32.3045211","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{04731B67-D933-450a-90E6-4ACD2E9408FE}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:32.3045853","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{04731B67-D933-450a-90E6-4ACD2E9408FE}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:32.3046003","Explorer.EXE","2624","RegQueryValue","HKCR\CLSID\{04731B67-D933-450a-90E6-4ACD2E9408FE}\InProcServer32\LoadWithoutCOM","NAME NOT FOUND","Length: 12","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:32.3048702","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{04731B67-D933-450A-90E6-4ACD2E9408FE}\InProcServer32","NAME NOT FOUND","Desired Access: Query Value","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:32.3049289","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{04731B67-D933-450a-90E6-4ACD2E9408FE}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:32.3049861","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{04731B67-D933-450a-90E6-4ACD2E9408FE}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:32.3050001","Explorer.EXE","2624","RegQueryValue","HKCR\CLSID\{04731B67-D933-450a-90E6-4ACD2E9408FE}\InProcServer32\LoadWithoutCOM","NAME NOT FOUND","Length: 12","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:32.3052474","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{04731B67-D933-450A-90E6-4ACD2E9408FE}\InProcServer32","NAME NOT FOUND","Desired Access: Query Value","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:32.3053125","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{04731B67-D933-450a-90E6-4ACD2E9408FE}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:32.3054207","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{04731B67-D933-450a-90E6-4ACD2E9408FE}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:32.3054395","Explorer.EXE","2624","RegQueryValue","HKCR\CLSID\{04731B67-D933-450a-90E6-4ACD2E9408FE}\InProcServer32\LoadWithoutCOM","NAME NOT FOUND","Length: 12","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:32.3057209","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{04731B67-D933-450A-90E6-4ACD2E9408FE}\InProcServer32","NAME NOT FOUND","Desired Access: Query Value","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:32.3057854","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{04731B67-D933-450a-90E6-4ACD2E9408FE}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:32.3058453","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{04731B67-D933-450a-90E6-4ACD2E9408FE}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:32.3058599","Explorer.EXE","2624","RegQueryValue","HKCR\CLSID\{04731B67-D933-450a-90E6-4ACD2E9408FE}\InProcServer32\LoadWithoutCOM","NAME NOT FOUND","Length: 12","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:32.3061975","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{04731B67-D933-450A-90E6-4ACD2E9408FE}\InProcServer32","NAME NOT FOUND","Desired Access: Query Value","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:32.3062601","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{04731B67-D933-450a-90E6-4ACD2E9408FE}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:32.3063190","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{04731B67-D933-450a-90E6-4ACD2E9408FE}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:32.3063513","Explorer.EXE","2624","RegQueryValue","HKCR\CLSID\{04731B67-D933-450a-90E6-4ACD2E9408FE}\InProcServer32\LoadWithoutCOM","NAME NOT FOUND","Length: 12","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:32.3068389","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{04731B67-D933-450A-90E6-4ACD2E9408FE}\InProcServer32","NAME NOT FOUND","Desired Access: Query Value","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:32.3069024","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{04731B67-D933-450a-90E6-4ACD2E9408FE}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:32.3069646","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{04731B67-D933-450a-90E6-4ACD2E9408FE}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:32.3069798","Explorer.EXE","2624","RegQueryValue","HKCR\CLSID\{04731B67-D933-450a-90E6-4ACD2E9408FE}\InProcServer32\LoadWithoutCOM","NAME NOT FOUND","Length: 12","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:32.3072642","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{04731B67-D933-450A-90E6-4ACD2E9408FE}\InProcServer32","NAME NOT FOUND","Desired Access: Query Value","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:32.3073245","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{04731B67-D933-450a-90E6-4ACD2E9408FE}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:32.3075024","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{04731B67-D933-450a-90E6-4ACD2E9408FE}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:32.3075183","Explorer.EXE","2624","RegQueryValue","HKCR\CLSID\{04731B67-D933-450a-90E6-4ACD2E9408FE}\InProcServer32\LoadWithoutCOM","NAME NOT FOUND","Length: 12","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:32.3079982","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{04731B67-D933-450A-90E6-4ACD2E9408FE}\InProcServer32","NAME NOT FOUND","Desired Access: Query Value","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:32.3080686","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{04731B67-D933-450a-90E6-4ACD2E9408FE}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:32.3081325","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{04731B67-D933-450a-90E6-4ACD2E9408FE}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:32.3081486","Explorer.EXE","2624","RegQueryValue","HKCR\CLSID\{04731B67-D933-450a-90E6-4ACD2E9408FE}\InProcServer32\LoadWithoutCOM","NAME NOT FOUND","Length: 12","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:32.3085191","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{04731B67-D933-450A-90E6-4ACD2E9408FE}\InProcServer32","NAME NOT FOUND","Desired Access: Query Value","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:32.3085820","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{04731B67-D933-450a-90E6-4ACD2E9408FE}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:32.3086408","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{04731B67-D933-450a-90E6-4ACD2E9408FE}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:32.3086552","Explorer.EXE","2624","RegQueryValue","HKCR\CLSID\{04731B67-D933-450a-90E6-4ACD2E9408FE}\InProcServer32\LoadWithoutCOM","NAME NOT FOUND","Length: 12","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:32.3089040","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{04731B67-D933-450A-90E6-4ACD2E9408FE}\InProcServer32","NAME NOT FOUND","Desired Access: Query Value","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:32.3089649","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{04731B67-D933-450a-90E6-4ACD2E9408FE}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:32.3090209","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{04731B67-D933-450a-90E6-4ACD2E9408FE}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:32.3090349","Explorer.EXE","2624","RegQueryValue","HKCR\CLSID\{04731B67-D933-450a-90E6-4ACD2E9408FE}\InProcServer32\LoadWithoutCOM","NAME NOT FOUND","Length: 12","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:32.3092837","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{04731B67-D933-450A-90E6-4ACD2E9408FE}\InProcServer32","NAME NOT FOUND","Desired Access: Query Value","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:32.3093553","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{04731B67-D933-450a-90E6-4ACD2E9408FE}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:32.3094127","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{04731B67-D933-450a-90E6-4ACD2E9408FE}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:32.3094332","Explorer.EXE","2624","RegQueryValue","HKCR\CLSID\{04731B67-D933-450a-90E6-4ACD2E9408FE}\InProcServer32\LoadWithoutCOM","NAME NOT FOUND","Length: 12","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:32.3097591","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{289AF617-1CC3-42A6-926C-E6A863F0E3BA}\InProcServer32","NAME NOT FOUND","Desired Access: Query Value","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:32.3098189","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{289AF617-1CC3-42A6-926C-E6A863F0E3BA}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:32.3098777","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{289AF617-1CC3-42A6-926C-E6A863F0E3BA}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:32.3098920","Explorer.EXE","2624","RegQueryValue","HKCR\CLSID\{289AF617-1CC3-42A6-926C-E6A863F0E3BA}\InProcServer32\LoadWithoutCOM","NAME NOT FOUND","Length: 12","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:32.3103036","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{35786D3C-B075-49B9-88DD-029876E11C01}\InProcServer32","NAME NOT FOUND","Desired Access: Query Value","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:32.3104047","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{35786D3C-B075-49b9-88DD-029876E11C01}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:32.3104682","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{35786D3C-B075-49b9-88DD-029876E11C01}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:32.3104837","Explorer.EXE","2624","RegQueryValue","HKCR\CLSID\{35786D3C-B075-49b9-88DD-029876E11C01}\InProcServer32\LoadWithoutCOM","NAME NOT FOUND","Length: 12","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:32.3107700","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{289AF617-1CC3-42A6-926C-E6A863F0E3BA}\InProcServer32","NAME NOT FOUND","Desired Access: Query Value","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:32.3108302","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{289AF617-1CC3-42A6-926C-E6A863F0E3BA}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:32.3108854","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{289AF617-1CC3-42A6-926C-E6A863F0E3BA}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:32.3108993","Explorer.EXE","2624","RegQueryValue","HKCR\CLSID\{289AF617-1CC3-42A6-926C-E6A863F0E3BA}\InProcServer32\LoadWithoutCOM","NAME NOT FOUND","Length: 12","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:32.3111480","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{35786D3C-B075-49B9-88DD-029876E11C01}\InProcServer32","NAME NOT FOUND","Desired Access: Query Value","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:32.3112057","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{35786D3C-B075-49b9-88DD-029876E11C01}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:32.3112631","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{35786D3C-B075-49b9-88DD-029876E11C01}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:32.3112771","Explorer.EXE","2624","RegQueryValue","HKCR\CLSID\{35786D3C-B075-49b9-88DD-029876E11C01}\InProcServer32\LoadWithoutCOM","NAME NOT FOUND","Length: 12","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:32.3116329","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{04731B67-D933-450A-90E6-4ACD2E9408FE}\InProcServer32","NAME NOT FOUND","Desired Access: Query Value","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:32.3116978","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{04731B67-D933-450a-90E6-4ACD2E9408FE}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:32.3117849","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{04731B67-D933-450a-90E6-4ACD2E9408FE}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:32.3118172","Explorer.EXE","2624","RegQueryValue","HKCR\CLSID\{04731B67-D933-450a-90E6-4ACD2E9408FE}\InProcServer32\LoadWithoutCOM","NAME NOT FOUND","Length: 12","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:32.3124749","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{04731B67-D933-450A-90E6-4ACD2E9408FE}\InProcServer32","NAME NOT FOUND","Desired Access: Query Value","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:32.3125428","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{04731B67-D933-450a-90E6-4ACD2E9408FE}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:32.3126064","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{04731B67-D933-450a-90E6-4ACD2E9408FE}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:32.3126218","Explorer.EXE","2624","RegQueryValue","HKCR\CLSID\{04731B67-D933-450a-90E6-4ACD2E9408FE}\InProcServer32\LoadWithoutCOM","NAME NOT FOUND","Length: 12","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:32.3130373","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{04731B67-D933-450A-90E6-4ACD2E9408FE}\InProcServer32","NAME NOT FOUND","Desired Access: Query Value","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:32.3130990","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{04731B67-D933-450a-90E6-4ACD2E9408FE}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:32.3131586","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{04731B67-D933-450a-90E6-4ACD2E9408FE}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:32.3131746","Explorer.EXE","2624","RegQueryValue","HKCR\CLSID\{04731B67-D933-450a-90E6-4ACD2E9408FE}\InProcServer32\LoadWithoutCOM","NAME NOT FOUND","Length: 12","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:32.3136976","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{04731B67-D933-450A-90E6-4ACD2E9408FE}\InProcServer32","NAME NOT FOUND","Desired Access: Query Value","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:32.3137628","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{04731B67-D933-450a-90E6-4ACD2E9408FE}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:32.3138243","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{04731B67-D933-450a-90E6-4ACD2E9408FE}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:32.3138394","Explorer.EXE","2624","RegQueryValue","HKCR\CLSID\{04731B67-D933-450a-90E6-4ACD2E9408FE}\InProcServer32\LoadWithoutCOM","NAME NOT FOUND","Length: 12","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:32.3140982","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{04731B67-D933-450A-90E6-4ACD2E9408FE}\InProcServer32","NAME NOT FOUND","Desired Access: Query Value","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:32.3141912","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{04731B67-D933-450a-90E6-4ACD2E9408FE}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:32.3142664","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{04731B67-D933-450a-90E6-4ACD2E9408FE}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:32.3142808","Explorer.EXE","2624","RegQueryValue","HKCR\CLSID\{04731B67-D933-450a-90E6-4ACD2E9408FE}\InProcServer32\LoadWithoutCOM","NAME NOT FOUND","Length: 12","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:32.3147074","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{04731B67-D933-450A-90E6-4ACD2E9408FE}\InProcServer32","NAME NOT FOUND","Desired Access: Query Value","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:32.3147692","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{04731B67-D933-450a-90E6-4ACD2E9408FE}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
